Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2023-12-16,244.35096740722656,42240.1171875,2226.926513671875,0.6198350191116333,248.0863800048828,42664.9453125,2260.809814453125,0.6252110004425049,243.45065307617188,41723.11328125,2213.55078125,0.6120110154151917,244.89642333984375,41937.7421875,2220.41552734375,0.6155170202255249,651447427,14386729590,6866555430,770529288
2023-12-17,239.30828857421875,41364.6640625,2196.481201171875,0.6104180216789246,244.4321746826172,42359.49609375,2244.366455078125,0.621891975402832,239.2306365966797,41274.54296875,2195.76171875,0.6096349954605103,244.3507080078125,42236.109375,2226.892578125,0.6198269724845886,650163942,16678702876,7410453853,832504145
2023-12-18,241.3484344482422,42623.5390625,2217.2734375,0.612529993057251,241.3484344482422,42720.296875,2222.019287109375,0.6136659979820251,232.7528076171875,40530.2578125,2120.12744140625,0.5833830237388611,239.2471466064453,41348.203125,2195.341796875,0.6103619933128357,871708609,25224642008,10366536490,1674969771
2023-12-19,252.63719177246094,42270.52734375,2177.87255859375,0.6054559946060181,254.5745849609375,43354.296875,2253.348876953125,0.6158319711685181,241.34768676757812,41826.3359375,2139.723388671875,0.5981580018997192,241.34768676757812,42641.51171875,2218.240966796875,0.6125079989433289,1254351945,23171001281,10619179629,1137147807
2023-12-20,260.10736083984375,43652.25,2201.911376953125,0.6173189878463745,261.5574035644531,44275.5859375,2263.3291015625,0.6253569722175598,250.76504516601562,42223.81640625,2161.21875,0.6023849844932556,252.6297607421875,42261.30078125,2177.239501953125,0.6054080128669739,1053279744,27868908174,12652290807,1344408213
2023-12-21,271.24658203125,43869.15234375,2239.54248046875,0.6239100098609924,274.44061279296875,44240.66796875,2278.12158203125,0.6245020031929016,256.5984802246094,43330.05078125,2184.856689453125,0.6116210222244263,260.14862060546875,43648.125,2201.7900390625,0.6173329949378967,1183480386,22452766169,12616530536,1149787445
2023-12-22,271.3764953613281,43997.90234375,2326.52490234375,0.6254019737243652,276.1597900390625,44367.95703125,2341.947509765625,0.6276729702949524,265.41949462890625,43441.96875,2233.53271484375,0.6168360114097595,271.2765197753906,43868.98828125,2239.59814453125,0.6239089965820312,1014769310,21028503216,16137246310,1374123624
2023-12-23,271.3909606933594,43739.54296875,2309.04638671875,0.6202049851417542,272.1670837402344,44015.69921875,2332.072021484375,0.6253730058670044,266.16845703125,43351.35546875,2270.428955078125,0.6129999756813049,271.38128662109375,44012.19921875,2326.7158203125,0.6253730058670044,695725248,13507796558,7995772945,774484009
2023-12-24,264.71710205078125,43016.1171875,2265.692138671875,0.6135179996490479,272.59014892578125,43945.5234375,2325.705078125,0.6284130215644836,262.775634765625,42786.91796875,2249.984375,0.6085600256919861,271.3775329589844,43728.3671875,2309.626708984375,0.620212972164154,803502105,18830554085,9450799236,1178583398
2023-12-25,267.0733642578125,43613.140625,2272.561767578125,0.6463369727134705,267.9342041015625,43765.09375,2303.551025390625,0.6469849944114685,262.48712158203125,42765.76953125,2254.574462890625,0.6102579832077026,264.73529052734375,43010.57421875,2265.340576171875,0.6135029792785645,738674209,21115795370,8036302656,1781837085
2023-12-26,297.6932373046875,42520.40234375,2231.46533203125,0.6223689913749695,302.70758056640625,43603.17578125,2274.557373046875,0.646481990814209,265.0900573730469,41676.48828125,2180.225341796875,0.6083869934082031,267.0721740722656,43599.84765625,2272.21875,0.6463490128517151,1941843757,30026850982,10668581464,1622454757
2023-12-27,323.6773376464844,43442.85546875,2378.739990234375,0.6348559856414795,323.7694091796875,43683.16015625,2392.608642578125,0.6415380239486694,286.40338134765625,42167.58203125,2215.140380859375,0.6142190098762512,297.7483215332031,42518.46875,2231.39306640625,0.6223970055580139,1893987416,25260941032,14161342927,1432931897
2023-12-28,323.5989990234375,42627.85546875,2347.566162109375,0.6349980235099792,337.4258117675781,43804.78125,2445.017578125,0.6557689905166626,321.3273010253906,42318.55078125,2338.703857421875,0.6275569796562195,323.8037109375,43468.19921875,2380.20068359375,0.6349480152130127,1987714005,22992093014,15660799060,1864381371
2023-12-29,313.8787536621094,42099.40234375,2300.690673828125,0.6234019994735718,325.5014343261719,43124.32421875,2386.004638671875,0.6365950107574463,309.1914367675781,41424.0625,2262.975830078125,0.6151900291442871,323.5130310058594,42614.64453125,2346.84375,0.6350110173225403,1415732360,26000021055,12536968996,1324305215
2023-12-30,317.16619873046875,42156.90234375,2292.0654296875,0.6218439936637878,320.111572265625,42584.125,2322.021484375,0.6294789910316467,313.56005859375,41556.2265625,2270.011962890625,0.6171950101852417,313.8419494628906,42091.75390625,2300.399658203125,0.6234109997749329,901159404,16013925945,6888195427,718565033
2023-12-31,312.4356994628906,42265.1875,2281.47119140625,0.6149410009384155,325.00653076171875,42860.9375,2318.512939453125,0.6275759935379028,310.6978454589844,41998.25390625,2261.394287109375,0.6112080216407776,317.0681457519531,42152.09765625,2291.9453125,0.6217920184135437,953254184,16397498810,6871481744,710033547
2024-01-01,314.4082946777344,44167.33203125,2352.327880859375,0.6300820112228394,315.74566650390625,44175.4375,2352.327880859375,0.6312749981880188,308.09674072265625,42214.9765625,2267.01806640625,0.6096360087394714,312.38592529296875,42280.234375,2282.870361328125,0.6156560182571411,910568057,18426978443,6906765990,729315153
2024-01-02,312.10382080078125,44957.96875,2355.83642578125,0.6253629922866821,320.9332275390625,45899.70703125,2431.21240234375,0.6386269927024841,308.35064697265625,44176.94921875,2348.892333984375,0.6231819987297058,314.2675476074219,44187.140625,2352.593505859375,0.6300939917564392,1133024158,39335274536,12910543630,1326197378
2024-01-03,316.6612854003906,42848.17578125,2210.761962890625,0.5825799703598022,332.74920654296875,45503.2421875,2385.11767578125,0.6377699971199036,301.419189453125,40813.53515625,2113.92529296875,0.5387660264968872,312.151611328125,44961.6015625,2355.9814453125,0.6253809928894043,1927148986,46342323118,19332933581,3406740412
2024-01-04,323.6000061035156,44179.921875,2269.0380859375,0.5882260203361511,323.8224792480469,44770.0234375,2294.608154296875,0.5939409732818604,312.14544677734375,42675.17578125,2204.86572265625,0.5729550123214722,316.62445068359375,42855.81640625,2210.529052734375,0.5825769901275635,1285291962,30448091210,11044564896,1452005657
2024-01-05,317.4502868652344,44162.69140625,2268.647216796875,0.5764859914779663,327.0423278808594,44353.28515625,2276.7646484375,0.5894129872322083,310.6506652832031,42784.71875,2209.537109375,0.5584440231323242,323.6202392578125,44192.98046875,2269.409423828125,0.5881969928741455,1257230413,32336029347,10860953290,1509144162
2024-01-06,307.79449462890625,43989.1953125,2241.624755859375,0.5685120224952698,317.8272705078125,44227.6328125,2271.359375,0.5765119791030884,301.3959655761719,43475.15625,2219.781982421875,0.5593860149383545,317.49517822265625,44178.953125,2269.5400390625,0.5765119791030884,1051283820,16092503468,5970741680,820534691
2024-01-07,302.8905334472656,43943.09765625,2222.865966796875,0.5517410039901733,309.88238525390625,44495.5703125,2257.1279296875,0.5727760195732117,301.0862121582031,43662.23046875,2211.5625,0.5484769940376282,307.7940673828125,43998.46484375,2242.0126953125,0.5685210227966309,817795075,19330573863,6490053615,901525412
2024-01-08,304.5003967285156,46970.50390625,2333.03271484375,0.5779229998588562,308.2834777832031,47218.0,2358.815673828125,0.5815950036048889,290.8804016113281,43244.08203125,2171.99365234375,0.5506749749183655,302.90350341796875,43948.70703125,2222.857666015625,0.5517160296440125,1141697708,42746192015,13830287095,2011066819
2024-01-09,300.9761047363281,46139.73046875,2344.8271484375,0.5666329860687256,306.6708068847656,47893.69921875,2369.6416015625,0.5785099864006042,296.5199890136719,45244.71484375,2243.21923828125,0.5571969747543335,304.4752502441406,46987.640625,2332.8681640625,0.5779640078544617,1374376391,39821290992,14891130716,1740178857
2024-01-10,305.0968322753906,46627.77734375,2582.103515625,0.5999889969825745,309.6028747558594,47647.22265625,2626.976806640625,0.6125169992446899,290.1220397949219,44483.15234375,2341.943115234375,0.5521169900894165,300.98260498046875,46121.5390625,2344.923583984375,0.5666720271110535,1199728038,50114613298,29042100476,2223452643
2024-01-11,308.7015075683594,46368.5859375,2619.619140625,0.6020950078964233,316.7200622558594,48969.37109375,2687.779052734375,0.6223400235176086,302.64752197265625,45678.64453125,2567.99365234375,0.5878440141677856,305.2237854003906,46656.07421875,2584.171630859375,0.6001700162887573,1326827289,45833734549,22575246883,2112917472
2024-01-12,296.6304626464844,42853.16796875,2524.460205078125,0.5702990293502808,312.68658447265625,46498.13671875,2710.421875,0.6032059788703918,290.7372741699219,41903.76953125,2460.925537109375,0.5614129900932312,308.6283264160156,46354.79296875,2619.177001953125,0.6020960211753845,1198386629,43332698900,23623839263,1716194372
2024-01-13,302.227294921875,42842.3828125,2576.597900390625,0.575078010559082,302.9240417480469,43234.66015625,2589.079833984375,0.5774520039558411,291.5197448730469,42464.14453125,2498.594482421875,0.5652269721031189,296.62542724609375,42799.4453125,2522.933837890625,0.5701709985733032,816347256,20601860469,12250316867,718059698
2024-01-14,299.05133056640625,41796.26953125,2472.2412109375,0.5762330293655396,306.5023193359375,43065.59765625,2578.332275390625,0.592091977596283,299.0142517089844,41724.61328125,2470.42431640625,0.5723379850387573,302.22711181640625,42842.26171875,2578.003662109375,0.5750709772109985,787643004,17521429522,9405587417,841667731
2024-01-15,317.5672607421875,42511.96875,2511.36376953125,0.5759199857711792,319.5900573730469,43319.72265625,2550.76904296875,0.5884600281715393,299.02581787109375,41705.41796875,2470.82080078125,0.5695819854736328,299.02581787109375,41715.06640625,2471.6669921875,0.5761550068855286,1667214322,22320220558,9700630000,993534380
2024-01-16,315.22625732421875,43154.9453125,2587.691162109375,0.5759469866752625,318.7459411621094,43566.2734375,2613.56689453125,0.5796409845352173,313.5428466796875,42085.99609375,2500.00390625,0.5676479935646057,317.5467834472656,42499.3359375,2510.627197265625,0.5758669972419739,1143877764,24062872740,11063317095,924543394
2024-01-17,309.08538818359375,42742.65234375,2528.369384765625,0.5679730176925659,315.92755126953125,43189.890625,2592.737060546875,0.5760629773139954,307.3587646484375,42189.30859375,2508.432861328125,0.5632920265197754,315.1612243652344,43132.1015625,2587.044677734375,0.5759029984474182,1206464161,20851232595,10441017520,901923640
2024-01-18,313.2928771972656,41262.05859375,2467.018798828125,0.5519070029258728,315.1431884765625,42876.34765625,2546.263916015625,0.568356990814209,305.7171630859375,40631.171875,2426.135498046875,0.5461289882659912,309.0931091308594,42742.3125,2528.59326171875,0.5679810047149658,1105813150,25218357242,11900028080,1057710374
